filename,document_type,source_dataset,authenticity,width,height,file_size_bytes
specification/specification_0174.png,специфікація,RVL-CDIP,,781,1000,241067
specification/specification_0175.png,специфікація,RVL-CDIP,,775,1000,234036
specification/specification_0176.png,специфікація,RVL-CDIP,,754,1000,105460
specification/specification_0177.png,специфікація,RVL-CDIP,,776,1000,134817
specification/specification_0178.png,специфікація,RVL-CDIP,,778,1000,290165
specification/specification_0179.png,специфікація,RVL-CDIP,,754,1000,138067
specification/specification_0180.png,специфікація,RVL-CDIP,,787,1000,353831
specification/specification_0181.png,специфікація,RVL-CDIP,,769,1000,181280
specification/specification_0182.png,специфікація,RVL-CDIP,,783,1000,181080
specification/specification_0183.png,специфікація,RVL-CDIP,,778,1000,159066
specification/specification_0184.png,специфікація,RVL-CDIP,,777,1000,226561
specification/specification_0185.png,специфікація,RVL-CDIP,,754,1000,173957
specification/specification_0186.png,специфікація,RVL-CDIP,,776,1000,178812
specification/specification_0187.png,специфікація,RVL-CDIP,,754,1000,139599
specification/specification_0188.png,специфікація,RVL-CDIP,,838,1000,249155
specification/specification_0189.png,специфікація,RVL-CDIP,,754,1000,118388
file_folder/file_folder_0000.png,файлова папка,RVL-CDIP,,840,1000,38977
file_folder/file_folder_0001.png,файлова папка,RVL-CDIP,,778,1000,1057742
file_folder/file_folder_0002.png,файлова папка,RVL-CDIP,,754,1000,40839
file_folder/file_folder_0003.png,файлова папка,RVL-CDIP,,777,1000,137997
file_folder/file_folder_0004.png,файлова папка,RVL-CDIP,,762,1000,25823
file_folder/file_folder_0005.png,файлова папка,RVL-CDIP,,754,1000,185103
file_folder/file_folder_0006.png,файлова папка,RVL-CDIP,,754,1000,40537
file_folder/file_folder_0007.png,файлова папка,RVL-CDIP,,754,1000,1031775
file_folder/file_folder_0008.png,файлова папка,RVL-CDIP,,798,1000,622089
file_folder/file_folder_0009.png,файлова папка,RVL-CDIP,,754,1000,16667
file_folder/file_folder_0010.png,файлова папка,RVL-CDIP,,777,1000,1004707
file_folder/file_folder_0011.png,файлова папка,RVL-CDIP,,767,1000,41290
file_folder/file_folder_0012.png,файлова папка,RVL-CDIP,,789,1000,128768
file_folder/file_folder_0013.png,файлова папка,RVL-CDIP,,780,1000,23813
file_folder/file_folder_0014.png,файлова папка,RVL-CDIP,,703,1000,15761
file_folder/file_folder_0015.png,файлова папка,RVL-CDIP,,762,1000,23420
file_folder/file_folder_0016.png,файлова папка,RVL-CDIP,,777,1000,85803
file_folder/file_folder_0017.png,файлова папка,RVL-CDIP,,739,1000,155324
file_folder/file_folder_0018.png,файлова папка,RVL-CDIP,,762,1000,32417
file_folder/file_folder_0019.png,файлова папка,RVL-CDIP,,777,1000,18892
file_folder/file_folder_0020.png,файлова папка,RVL-CDIP,,754,1000,25907
file_folder/file_folder_0021.png,файлова папка,RVL-CDIP,,754,1000,34351
file_folder/file_folder_0022.png,файлова папка,RVL-CDIP,,867,1000,24277
file_folder/file_folder_0023.png,файлова папка,RVL-CDIP,,777,1000,42080
file_folder/file_folder_0024.png,файлова папка,RVL-CDIP,,741,1000,462038
file_folder/file_folder_0025.png,файлова папка,RVL-CDIP,,754,1000,1154625
file_folder/file_folder_0026.png,файлова папка,RVL-CDIP,,777,1000,284988
file_folder/file_folder_0027.png,файлова папка,RVL-CDIP,,777,1000,32369
file_folder/file_folder_0028.png,файлова папка,RVL-CDIP,,777,1000,76449
file_folder/file_folder_0029.png,файлова папка,RVL-CDIP,,777,1000,546026
file_folder/file_folder_0030.png,файлова папка,RVL-CDIP,,777,1000,27697
file_folder/file_folder_0031.png,файлова папка,RVL-CDIP,,762,1000,764296
file_folder/file_folder_0032.png,файлова папка,RVL-CDIP,,754,1000,25940
file_folder/file_folder_0033.png,файлова папка,RVL-CDIP,,777,1000,38374
file_folder/file_folder_0034.png,файлова папка,RVL-CDIP,,754,1000,150492
file_folder/file_folder_0035.png,файлова папка,RVL-CDIP,,764,1000,37347
file_folder/file_folder_0036.png,файлова папка,RVL-CDIP,,762,1000,580072
file_folder/file_folder_0037.png,файлова папка,RVL-CDIP,,762,1000,1257728
file_folder/file_folder_0038.png,файлова папка,RVL-CDIP,,754,1000,22742
file_folder/file_folder_0039.png,файлова папка,RVL-CDIP,,776,1000,129571
file_folder/file_folder_0040.png,файлова папка,RVL-CDIP,,772,1000,141952
file_folder/file_folder_0041.png,файлова папка,RVL-CDIP,,795,1000,61983
file_folder/file_folder_0042.png,файлова папка,RVL-CDIP,,777,1000,18037
file_folder/file_folder_0043.png,файлова папка,RVL-CDIP,,777,1000,294531
file_folder/file_folder_0044.png,файлова папка,RVL-CDIP,,754,1000,90457
file_folder/file_folder_0045.png,файлова папка,RVL-CDIP,,777,1000,49740
file_folder/file_folder_0046.png,файлова папка,RVL-CDIP,,799,1000,122140
file_folder/file_folder_0047.png,файлова папка,RVL-CDIP,,754,1000,24827
file_folder/file_folder_0048.png,файлова папка,RVL-CDIP,,777,1000,36917
file_folder/file_folder_0049.png,файлова папка,RVL-CDIP,,754,1000,53310
file_folder/file_folder_0050.png,файлова папка,RVL-CDIP,,762,1000,19532
file_folder/file_folder_0051.png,файлова папка,RVL-CDIP,,777,1000,26009
file_folder/file_folder_0052.png,файлова папка,RVL-CDIP,,713,1000,30091
file_folder/file_folder_0053.png,файлова папка,RVL-CDIP,,762,1000,21615
file_folder/file_folder_0054.png,файлова папка,RVL-CDIP,,757,1000,27501
file_folder/file_folder_0055.png,файлова папка,RVL-CDIP,,762,1000,71067
file_folder/file_folder_0056.png,файлова папка,RVL-CDIP,,779,1000,34314
file_folder/file_folder_0057.png,файлова папка,RVL-CDIP,,754,1000,31182
file_folder/file_folder_0058.png,файлова папка,RVL-CDIP,,762,1000,41976
file_folder/file_folder_0059.png,файлова папка,RVL-CDIP,,754,1000,23212
file_folder/file_folder_0060.png,файлова папка,RVL-CDIP,,762,1000,42176
file_folder/file_folder_0061.png,файлова папка,RVL-CDIP,,762,1000,441627
file_folder/file_folder_0062.png,файлова папка,RVL-CDIP,,790,1000,36058
file_folder/file_folder_0063.png,файлова папка,RVL-CDIP,,754,1000,28956
file_folder/file_folder_0064.png,файлова папка,RVL-CDIP,,754,1000,30811
file_folder/file_folder_0065.png,файлова папка,RVL-CDIP,,754,1000,44098
file_folder/file_folder_0066.png,файлова папка,RVL-CDIP,,754,1000,24058
file_folder/file_folder_0067.png,файлова папка,RVL-CDIP,,773,1000,45371
file_folder/file_folder_0068.png,файлова папка,RVL-CDIP,,754,1000,16997
file_folder/file_folder_0069.png,файлова папка,RVL-CDIP,,762,1000,524964
file_folder/file_folder_0070.png,файлова папка,RVL-CDIP,,795,1000,444687
file_folder/file_folder_0071.png,файлова папка,RVL-CDIP,,772,1000,62495
file_folder/file_folder_0072.png,файлова папка,RVL-CDIP,,720,1000,458775
file_folder/file_folder_0073.png,файлова папка,RVL-CDIP,,774,1000,1132021
file_folder/file_folder_0074.png,файлова папка,RVL-CDIP,,813,1000,47088
file_folder/file_folder_0075.png,файлова папка,RVL-CDIP,,762,1000,19189
file_folder/file_folder_0076.png,файлова папка,RVL-CDIP,,754,1000,25372
file_folder/file_folder_0077.png,файлова папка,RVL-CDIP,,785,1000,77866
file_folder/file_folder_0078.png,файлова папка,RVL-CDIP,,775,1000,26329
file_folder/file_folder_0079.png,файлова папка,RVL-CDIP,,803,1000,42537
file_folder/file_folder_0080.png,файлова папка,RVL-CDIP,,754,1000,80064
file_folder/file_folder_0081.png,файлова папка,RVL-CDIP,,730,1000,42934
file_folder/file_folder_0082.png,файлова папка,RVL-CDIP,,762,1000,64582
file_folder/file_folder_0083.png,файлова папка,RVL-CDIP,,754,1000,26273
file_folder/file_folder_0084.png,файлова папка,RVL-CDIP,,764,1000,35851
file_folder/file_folder_0085.png,файлова папка,RVL-CDIP,,802,1000,52341
file_folder/file_folder_0086.png,файлова папка,RVL-CDIP,,762,1000,785705
file_folder/file_folder_0087.png,файлова папка,RVL-CDIP,,754,1000,58458
file_folder/file_folder_0088.png,файлова папка,RVL-CDIP,,864,1000,1467652
file_folder/file_folder_0089.png,файлова папка,RVL-CDIP,,754,1000,32638
file_folder/file_folder_0090.png,файлова папка,RVL-CDIP,,754,1000,10214
file_folder/file_folder_0091.png,файлова папка,RVL-CDIP,,754,1000,32071
file_folder/file_folder_0092.png,файлова папка,RVL-CDIP,,784,1000,25970
file_folder/file_folder_0093.png,файлова папка,RVL-CDIP,,762,1000,206544
file_folder/file_folder_0094.png,файлова папка,RVL-CDIP,,770,1000,45422
file_folder/file_folder_0095.png,файлова папка,RVL-CDIP,,731,1000,112716
file_folder/file_folder_0096.png,файлова папка,RVL-CDIP,,781,1000,20788
file_folder/file_folder_0097.png,файлова папка,RVL-CDIP,,754,1000,33792
file_folder/file_folder_0098.png,файлова папка,RVL-CDIP,,847,1000,543751
file_folder/file_folder_0099.png,файлова папка,RVL-CDIP,,782,1000,243815
file_folder/file_folder_0100.png,файлова папка,RVL-CDIP,,754,1000,34270
file_folder/file_folder_0101.png,файлова папка,RVL-CDIP,,778,1000,758372
file_folder/file_folder_0102.png,файлова папка,RVL-CDIP,,762,1000,74934
file_folder/file_folder_0103.png,файлова папка,RVL-CDIP,,772,1000,36197
file_folder/file_folder_0104.png,файлова папка,RVL-CDIP,,754,1000,49405
file_folder/file_folder_0105.png,файлова папка,RVL-CDIP,,754,1000,24880
file_folder/file_folder_0106.png,файлова папка,RVL-CDIP,,786,1000,248430
file_folder/file_folder_0107.png,файлова папка,RVL-CDIP,,754,1000,180827
file_folder/file_folder_0108.png,файлова папка,RVL-CDIP,,787,1000,15508
file_folder/file_folder_0109.png,файлова папка,RVL-CDIP,,777,1000,88935
file_folder/file_folder_0110.png,файлова папка,RVL-CDIP,,754,1000,1277085
file_folder/file_folder_0111.png,файлова папка,RVL-CDIP,,777,1000,24881
file_folder/file_folder_0112.png,файлова папка,RVL-CDIP,,777,1000,21604
file_folder/file_folder_0113.png,файлова папка,RVL-CDIP,,754,1000,20080
file_folder/file_folder_0114.png,файлова папка,RVL-CDIP,,754,1000,21621
file_folder/file_folder_0115.png,файлова папка,RVL-CDIP,,772,1000,22456
file_folder/file_folder_0116.png,файлова папка,RVL-CDIP,,728,1000,16150
file_folder/file_folder_0117.png,файлова папка,RVL-CDIP,,771,1000,60683
file_folder/file_folder_0118.png,файлова папка,RVL-CDIP,,777,1000,33042
file_folder/file_folder_0119.png,файлова папка,RVL-CDIP,,754,1000,238241
file_folder/file_folder_0120.png,файлова папка,RVL-CDIP,,754,1000,52439
file_folder/file_folder_0121.png,файлова папка,RVL-CDIP,,782,1000,115287
file_folder/file_folder_0122.png,файлова папка,RVL-CDIP,,754,1000,45949
file_folder/file_folder_0123.png,файлова папка,RVL-CDIP,,777,1000,296525
file_folder/file_folder_0124.png,файлова папка,RVL-CDIP,,787,1000,54186
file_folder/file_folder_0125.png,файлова папка,RVL-CDIP,,754,1000,34364
file_folder/file_folder_0126.png,файлова папка,RVL-CDIP,,779,1000,16810
file_folder/file_folder_0127.png,файлова папка,RVL-CDIP,,754,1000,20815
file_folder/file_folder_0128.png,файлова папка,RVL-CDIP,,754,1000,23286
file_folder/file_folder_0129.png,файлова папка,RVL-CDIP,,777,1000,39124
file_folder/file_folder_0130.png,файлова папка,RVL-CDIP,,754,1000,67102
file_folder/file_folder_0131.png,файлова папка,RVL-CDIP,,797,1000,48054
file_folder/file_folder_0132.png,файлова папка,RVL-CDIP,,754,1000,114802
file_folder/file_folder_0133.png,файлова папка,RVL-CDIP,,754,1000,25474
file_folder/file_folder_0134.png,файлова папка,RVL-CDIP,,762,1000,583866
file_folder/file_folder_0135.png,файлова папка,RVL-CDIP,,779,1000,161640
file_folder/file_folder_0136.png,файлова папка,RVL-CDIP,,773,1000,16128
file_folder/file_folder_0137.png,файлова папка,RVL-CDIP,,754,1000,49814
file_folder/file_folder_0138.png,файлова папка,RVL-CDIP,,754,1000,35664
file_folder/file_folder_0139.png,файлова папка,RVL-CDIP,,612,1000,31252
file_folder/file_folder_0140.png,файлова папка,RVL-CDIP,,762,1000,20642
file_folder/file_folder_0141.png,файлова папка,RVL-CDIP,,762,1000,1007295
file_folder/file_folder_0142.png,файлова папка,RVL-CDIP,,772,1000,46092
file_folder/file_folder_0143.png,файлова папка,RVL-CDIP,,768,1000,33116
file_folder/file_folder_0144.png,файлова папка,RVL-CDIP,,729,1000,48581
file_folder/file_folder_0145.png,файлова папка,RVL-CDIP,,796,1000,124291
file_folder/file_folder_0146.png,файлова папка,RVL-CDIP,,786,1000,66329
file_folder/file_folder_0147.png,файлова папка,RVL-CDIP,,777,1000,90884
file_folder/file_folder_0148.png,файлова папка,RVL-CDIP,,777,1000,71460
file_folder/file_folder_0149.png,файлова папка,RVL-CDIP,,754,1000,19896
file_folder/file_folder_0150.png,файлова папка,RVL-CDIP,,777,1000,29641
file_folder/file_folder_0151.png,файлова папка,RVL-CDIP,,779,1000,128193
file_folder/file_folder_0152.png,файлова папка,RVL-CDIP,,762,1000,179022
file_folder/file_folder_0153.png,файлова папка,RVL-CDIP,,778,1000,35813
file_folder/file_folder_0154.png,файлова папка,RVL-CDIP,,762,1000,389559
file_folder/file_folder_0155.png,файлова папка,RVL-CDIP,,762,1000,77403
file_folder/file_folder_0156.png,файлова папка,RVL-CDIP,,754,1000,643274
file_folder/file_folder_0157.png,файлова папка,RVL-CDIP,,754,1000,31338
file_folder/file_folder_0158.png,файлова папка,RVL-CDIP,,762,1000,891112
file_folder/file_folder_0159.png,файлова папка,RVL-CDIP,,762,1000,45248
file_folder/file_folder_0160.png,файлова папка,RVL-CDIP,,762,1000,12555
file_folder/file_folder_0161.png,файлова папка,RVL-CDIP,,754,1000,27758
file_folder/file_folder_0162.png,файлова папка,RVL-CDIP,,754,1000,49379
file_folder/file_folder_0163.png,файлова папка,RVL-CDIP,,777,1000,29675
file_folder/file_folder_0164.png,файлова папка,RVL-CDIP,,754,1000,59601
file_folder/file_folder_0165.png,файлова папка,RVL-CDIP,,754,1000,24870
file_folder/file_folder_0166.png,файлова папка,RVL-CDIP,,765,1000,37644
file_folder/file_folder_0167.png,файлова папка,RVL-CDIP,,778,1000,37858
file_folder/file_folder_0168.png,файлова папка,RVL-CDIP,,784,1000,37319
file_folder/file_folder_0169.png,файлова папка,RVL-CDIP,,772,1000,19194
file_folder/file_folder_0170.png,файлова папка,RVL-CDIP,,754,1000,26317
file_folder/file_folder_0171.png,файлова папка,RVL-CDIP,,754,1000,17096
file_folder/file_folder_0172.png,файлова папка,RVL-CDIP,,800,1000,203332
file_folder/file_folder_0173.png,файлова папка,RVL-CDIP,,781,1000,56551
file_folder/file_folder_0174.png,файлова папка,RVL-CDIP,,798,1000,24786
file_folder/file_folder_0175.png,файлова папка,RVL-CDIP,,762,1000,118903
file_folder/file_folder_0176.png,файлова папка,RVL-CDIP,,754,1000,43123
file_folder/file_folder_0177.png,файлова папка,RVL-CDIP,,777,1000,627350
file_folder/file_folder_0178.png,файлова папка,RVL-CDIP,,754,1000,41919
file_folder/file_folder_0179.png,файлова папка,RVL-CDIP,,772,1000,56478
file_folder/file_folder_0180.png,файлова папка,RVL-CDIP,,762,1000,595921
file_folder/file_folder_0181.png,файлова папка,RVL-CDIP,,786,1000,119159
file_folder/file_folder_0182.png,файлова папка,RVL-CDIP,,762,1000,15654
file_folder/file_folder_0183.png,файлова папка,RVL-CDIP,,754,1000,1095557
file_folder/file_folder_0184.png,файлова папка,RVL-CDIP,,762,1000,26432
file_folder/file_folder_0185.png,файлова папка,RVL-CDIP,,777,1000,38347
file_folder/file_folder_0186.png,файлова папка,RVL-CDIP,,754,1000,59240
file_folder/file_folder_0187.png,файлова папка,RVL-CDIP,,754,1000,41930
file_folder/file_folder_0188.png,файлова папка,RVL-CDIP,,802,1000,41793
file_folder/file_folder_0189.png,файлова папка,RVL-CDIP,,762,1000,21361
news_article/news_article_0000.png,новинна стаття,RVL-CDIP,,754,1000,167811
news_article/news_article_0001.png,новинна стаття,RVL-CDIP,,754,1000,468628
news_article/news_article_0002.png,новинна стаття,RVL-CDIP,,777,1000,903610
news_article/news_article_0003.png,новинна стаття,RVL-CDIP,,754,1000,324050
news_article/news_article_0004.png,новинна стаття,RVL-CDIP,,754,1000,520018
news_article/news_article_0005.png,новинна стаття,RVL-CDIP,,786,1000,148915
news_article/news_article_0006.png,новинна стаття,RVL-CDIP,,754,1000,70924
news_article/news_article_0007.png,новинна стаття,RVL-CDIP,,777,1000,384963
news_article/news_article_0008.png,новинна стаття,RVL-CDIP,,754,1000,380588
news_article/news_article_0009.png,новинна стаття,RVL-CDIP,,777,1000,313512
news_article/news_article_0010.png,новинна стаття,RVL-CDIP,,754,1000,620099
news_article/news_article_0011.png,новинна стаття,RVL-CDIP,,786,1000,281873
news_article/news_article_0012.png,новинна стаття,RVL-CDIP,,780,1000,519484
news_article/news_article_0013.png,новинна стаття,RVL-CDIP,,781,1000,383662
news_article/news_article_0014.png,новинна стаття,RVL-CDIP,,754,1000,260755
news_article/news_article_0015.png,новинна стаття,RVL-CDIP,,754,1000,203596
news_article/news_article_0016.png,новинна стаття,RVL-CDIP,,754,1000,213703
news_article/news_article_0017.png,новинна стаття,RVL-CDIP,,773,1000,270760
news_article/news_article_0018.png,новинна стаття,RVL-CDIP,,754,1000,206424
news_article/news_article_0019.png,новинна стаття,RVL-CDIP,,754,1000,202398
news_article/news_article_0020.png,новинна стаття,RVL-CDIP,,787,1000,417700
news_article/news_article_0021.png,новинна стаття,RVL-CDIP,,778,1000,222139
news_article/news_article_0022.png,новинна стаття,RVL-CDIP,,754,1000,183805
news_article/news_article_0023.png,новинна стаття,RVL-CDIP,,611,1000,286449
news_article/news_article_0024.png,новинна стаття,RVL-CDIP,,754,1000,468508
news_article/news_article_0025.png,новинна стаття,RVL-CDIP,,777,1000,401178
news_article/news_article_0026.png,новинна стаття,RVL-CDIP,,754,1000,261563
news_article/news_article_0027.png,новинна стаття,RVL-CDIP,,754,1000,296786
news_article/news_article_0028.png,новинна стаття,RVL-CDIP,,754,1000,205738
news_article/news_article_0029.png,новинна стаття,RVL-CDIP,,754,1000,282933
news_article/news_article_0030.png,новинна стаття,RVL-CDIP,,754,1000,687823
news_article/news_article_0031.png,новинна стаття,RVL-CDIP,,754,1000,267730
news_article/news_article_0032.png,новинна стаття,RVL-CDIP,,796,1000,273970
news_article/news_article_0033.png,новинна стаття,RVL-CDIP,,777,1000,332143
news_article/news_article_0034.png,новинна стаття,RVL-CDIP,,754,1000,462760
news_article/news_article_0035.png,новинна стаття,RVL-CDIP,,783,1000,355831
news_article/news_article_0036.png,новинна стаття,RVL-CDIP,,782,1000,255684
news_article/news_article_0037.png,новинна стаття,RVL-CDIP,,787,1000,429053
news_article/news_article_0038.png,новинна стаття,RVL-CDIP,,754,1000,536855
news_article/news_article_0039.png,новинна стаття,RVL-CDIP,,763,1000,365299
news_article/news_article_0040.png,новинна стаття,RVL-CDIP,,776,1000,468517
news_article/news_article_0041.png,новинна стаття,RVL-CDIP,,754,1000,917582
news_article/news_article_0042.png,новинна стаття,RVL-CDIP,,754,1000,249249
news_article/news_article_0043.png,новинна стаття,RVL-CDIP,,754,1000,371076
news_article/news_article_0044.png,новинна стаття,RVL-CDIP,,754,1000,377194
news_article/news_article_0045.png,новинна стаття,RVL-CDIP,,777,1000,313652
news_article/news_article_0046.png,новинна стаття,RVL-CDIP,,777,1000,448854
news_article/news_article_0047.png,новинна стаття,RVL-CDIP,,754,1000,262681
news_article/news_article_0048.png,новинна стаття,RVL-CDIP,,777,1000,145649
news_article/news_article_0049.png,новинна стаття,RVL-CDIP,,777,1000,331038
news_article/news_article_0050.png,новинна стаття,RVL-CDIP,,754,1000,379197
news_article/news_article_0051.png,новинна стаття,RVL-CDIP,,741,1000,366021
news_article/news_article_0052.png,новинна стаття,RVL-CDIP,,754,1000,94809
news_article/news_article_0053.png,новинна стаття,RVL-CDIP,,777,1000,533849
news_article/news_article_0054.png,новинна стаття,RVL-CDIP,,777,1000,115170
news_article/news_article_0055.png,новинна стаття,RVL-CDIP,,802,1000,51249
news_article/news_article_0056.png,новинна стаття,RVL-CDIP,,784,1000,280258
news_article/news_article_0057.png,новинна стаття,RVL-CDIP,,782,1000,726142
news_article/news_article_0058.png,новинна стаття,RVL-CDIP,,754,1000,697628
news_article/news_article_0059.png,новинна стаття,RVL-CDIP,,802,1000,254348
news_article/news_article_0060.png,новинна стаття,RVL-CDIP,,868,1000,552758
news_article/news_article_0061.png,новинна стаття,RVL-CDIP,,754,1000,674343
news_article/news_article_0062.png,новинна стаття,RVL-CDIP,,754,1000,173531
news_article/news_article_0063.png,новинна стаття,RVL-CDIP,,754,1000,295655
news_article/news_article_0064.png,новинна стаття,RVL-CDIP,,777,1000,151702
news_article/news_article_0065.png,новинна стаття,RVL-CDIP,,754,1000,442178
news_article/news_article_0066.png,новинна стаття,RVL-CDIP,,783,1000,419700
news_article/news_article_0067.png,новинна стаття,RVL-CDIP,,754,1000,249953
news_article/news_article_0068.png,новинна стаття,RVL-CDIP,,777,1000,160707
news_article/news_article_0069.png,новинна стаття,RVL-CDIP,,754,1000,275745
news_article/news_article_0070.png,новинна стаття,RVL-CDIP,,777,1000,916061
news_article/news_article_0071.png,новинна стаття,RVL-CDIP,,777,1000,347391
news_article/news_article_0072.png,новинна стаття,RVL-CDIP,,764,1000,220301
news_article/news_article_0073.png,новинна стаття,RVL-CDIP,,754,1000,490243
news_article/news_article_0074.png,новинна стаття,RVL-CDIP,,754,1000,134248
news_article/news_article_0075.png,новинна стаття,RVL-CDIP,,754,1000,254631
news_article/news_article_0076.png,новинна стаття,RVL-CDIP,,754,1000,266892
news_article/news_article_0077.png,новинна стаття,RVL-CDIP,,776,1000,564486
news_article/news_article_0078.png,новинна стаття,RVL-CDIP,,794,1000,617459
news_article/news_article_0079.png,новинна стаття,RVL-CDIP,,777,1000,137558
news_article/news_article_0080.png,новинна стаття,RVL-CDIP,,754,1000,345944
news_article/news_article_0081.png,новинна стаття,RVL-CDIP,,777,1000,291520
news_article/news_article_0082.png,новинна стаття,RVL-CDIP,,754,1000,358397
news_article/news_article_0083.png,новинна стаття,RVL-CDIP,,754,1000,21357
news_article/news_article_0084.png,новинна стаття,RVL-CDIP,,782,1000,433814
news_article/news_article_0085.png,новинна стаття,RVL-CDIP,,754,1000,416913
news_article/news_article_0086.png,новинна стаття,RVL-CDIP,,777,1000,545653
news_article/news_article_0087.png,новинна стаття,RVL-CDIP,,777,1000,235842
news_article/news_article_0088.png,новинна стаття,RVL-CDIP,,806,1000,519184
news_article/news_article_0089.png,новинна стаття,RVL-CDIP,,777,1000,203035
news_article/news_article_0090.png,новинна стаття,RVL-CDIP,,754,1000,416003
news_article/news_article_0091.png,новинна стаття,RVL-CDIP,,754,1000,356065
news_article/news_article_0092.png,новинна стаття,RVL-CDIP,,754,1000,634417
news_article/news_article_0093.png,новинна стаття,RVL-CDIP,,754,1000,338976
news_article/news_article_0094.png,новинна стаття,RVL-CDIP,,777,1000,586354
news_article/news_article_0095.png,новинна стаття,RVL-CDIP,,784,1000,371699
news_article/news_article_0096.png,новинна стаття,RVL-CDIP,,803,1000,566957
news_article/news_article_0097.png,новинна стаття,RVL-CDIP,,754,1000,339501
news_article/news_article_0098.png,новинна стаття,RVL-CDIP,,777,1000,511173
news_article/news_article_0099.png,новинна стаття,RVL-CDIP,,754,1000,266514
news_article/news_article_0100.png,новинна стаття,RVL-CDIP,,754,1000,356651
news_article/news_article_0101.png,новинна стаття,RVL-CDIP,,754,1000,528599
news_article/news_article_0102.png,новинна стаття,RVL-CDIP,,777,1000,664460
news_article/news_article_0103.png,новинна стаття,RVL-CDIP,,754,1000,135351
news_article/news_article_0104.png,новинна стаття,RVL-CDIP,,775,1000,518129
news_article/news_article_0105.png,новинна стаття,RVL-CDIP,,777,1000,691961
news_article/news_article_0106.png,новинна стаття,RVL-CDIP,,754,1000,385188
news_article/news_article_0107.png,новинна стаття,RVL-CDIP,,716,1000,281587
news_article/news_article_0108.png,новинна стаття,RVL-CDIP,,786,1000,229257
news_article/news_article_0109.png,новинна стаття,RVL-CDIP,,777,1000,287152
news_article/news_article_0110.png,новинна стаття,RVL-CDIP,,754,1000,460715
news_article/news_article_0111.png,новинна стаття,RVL-CDIP,,789,1000,257091
news_article/news_article_0112.png,новинна стаття,RVL-CDIP,,781,1000,175147
news_article/news_article_0113.png,новинна стаття,RVL-CDIP,,808,1000,536957
news_article/news_article_0114.png,новинна стаття,RVL-CDIP,,754,1000,251588
news_article/news_article_0115.png,новинна стаття,RVL-CDIP,,767,1000,76326
news_article/news_article_0116.png,новинна стаття,RVL-CDIP,,785,1000,623617
news_article/news_article_0117.png,новинна стаття,RVL-CDIP,,754,1000,180466
news_article/news_article_0118.png,новинна стаття,RVL-CDIP,,754,1000,134068
news_article/news_article_0119.png,новинна стаття,RVL-CDIP,,762,1000,449160
news_article/news_article_0120.png,новинна стаття,RVL-CDIP,,754,1000,315546
news_article/news_article_0121.png,новинна стаття,RVL-CDIP,,726,1000,269273
news_article/news_article_0122.png,новинна стаття,RVL-CDIP,,754,1000,547038
news_article/news_article_0123.png,новинна стаття,RVL-CDIP,,765,1000,290114
news_article/news_article_0124.png,новинна стаття,RVL-CDIP,,754,1000,223331
news_article/news_article_0125.png,новинна стаття,RVL-CDIP,,777,1000,518497
news_article/news_article_0126.png,новинна стаття,RVL-CDIP,,754,1000,340725
news_article/news_article_0127.png,новинна стаття,RVL-CDIP,,754,1000,245419
news_article/news_article_0128.png,новинна стаття,RVL-CDIP,,754,1000,204125
news_article/news_article_0129.png,новинна стаття,RVL-CDIP,,780,1000,554448
news_article/news_article_0130.png,новинна стаття,RVL-CDIP,,785,1000,214583
news_article/news_article_0131.png,новинна стаття,RVL-CDIP,,802,1000,63796
news_article/news_article_0132.png,новинна стаття,RVL-CDIP,,780,1000,267845
news_article/news_article_0133.png,новинна стаття,RVL-CDIP,,754,1000,528845
news_article/news_article_0134.png,новинна стаття,RVL-CDIP,,754,1000,373378
news_article/news_article_0135.png,новинна стаття,RVL-CDIP,,794,1000,349991
news_article/news_article_0136.png,новинна стаття,RVL-CDIP,,754,1000,225601
news_article/news_article_0137.png,новинна стаття,RVL-CDIP,,777,1000,119377
news_article/news_article_0138.png,новинна стаття,RVL-CDIP,,790,1000,247493
news_article/news_article_0139.png,новинна стаття,RVL-CDIP,,777,1000,311037
news_article/news_article_0140.png,новинна стаття,RVL-CDIP,,754,1000,70469
news_article/news_article_0141.png,новинна стаття,RVL-CDIP,,774,1000,254136
news_article/news_article_0142.png,новинна стаття,RVL-CDIP,,779,1000,378554
news_article/news_article_0143.png,новинна стаття,RVL-CDIP,,754,1000,511867
news_article/news_article_0144.png,новинна стаття,RVL-CDIP,,777,1000,247164
news_article/news_article_0145.png,новинна стаття,RVL-CDIP,,761,1000,525029
news_article/news_article_0146.png,новинна стаття,RVL-CDIP,,754,1000,292430
news_article/news_article_0147.png,новинна стаття,RVL-CDIP,,754,1000,343863
news_article/news_article_0148.png,новинна стаття,RVL-CDIP,,777,1000,430172
news_article/news_article_0149.png,новинна стаття,RVL-CDIP,,858,1000,244512
news_article/news_article_0150.png,новинна стаття,RVL-CDIP,,754,1000,330594
news_article/news_article_0151.png,новинна стаття,RVL-CDIP,,703,1000,355988
news_article/news_article_0152.png,новинна стаття,RVL-CDIP,,754,1000,433046
news_article/news_article_0153.png,новинна стаття,RVL-CDIP,,779,1000,559967
news_article/news_article_0154.png,новинна стаття,RVL-CDIP,,754,1000,136268
news_article/news_article_0155.png,новинна стаття,RVL-CDIP,,788,1000,104398
news_article/news_article_0156.png,новинна стаття,RVL-CDIP,,802,1000,377314
news_article/news_article_0157.png,новинна стаття,RVL-CDIP,,762,1000,145972
